xP, yP, zP, xR, yR, zR
20.91591,0.4899999,4.13032,0,276.9388,0
20.62798,0.4899999,4.026567,0,277.9406,0
20.33828,0.49,3.927864,0,278.9423,0
20.0469,0.4899999,3.834242,0,279.944,0
19.75393,0.4899999,3.745729,0,280.9457,0
19.45945,0.49,3.662353,0,280.9474,0
19.16356,0.49,3.584143,0,280.9493,0
18.8663,0.49,3.510925,0,280.9514,0
18.56781,0.49,3.442548,0,280.9535,0
18.2682,0.49,3.378862,0,280.9558,0
17.96758,0.4900001,3.319721,0,280.9583,0
17.66607,0.4899999,3.264979,0,280.9608,0
17.36375,0.4899998,3.214493,0,280.9634,0
17.06071,0.49,3.168122,0,280.9662,0
16.75704,0.49,3.125727,0,280.9691,0
16.45281,0.49,3.087174,0,279.972,0
16.14808,0.49,3.052332,0,278.9751,0
15.84289,0.49,3.020872,0,277.9784,0
15.5373,0.4899999,2.992475,0,276.9818,0
15.23139,0.4899999,2.966834,0,275.9854,0
14.92522,0.49,2.943647,0,274.989,0
14.61884,0.4899999,2.922623,0,273.9928,0
14.31228,0.4899999,2.903477,0,272.9966,0
14.00559,0.4899999,2.885936,0,272.0005,0
13.6988,0.49,2.869733,0,271.0043,0
13.39192,0.49,2.854613,0,270.0082,0
13.08499,0.49,2.840327,0,269.0121,0
12.77802,0.4899999,2.826638,0,268.0161,0
12.47102,0.4899999,2.813314,0,267.02,0
12.16401,0.4899999,2.800137,0,266.0238,0
11.85701,0.4899999,2.786891,0,265.0277,0
11.55002,0.49,2.773374,0,264.0316,0
11.24306,0.4899999,2.759388,0,263.0353,0
10.93613,0.49,2.744745,0,262.0391,0
10.62926,0.4899999,2.729264,0,261.0429,0
10.32246,0.4899999,2.712771,0,260.0467,0
10.01574,0.49,2.695099,0,259.0504,0
9.709115,0.4899999,2.676088,0,258.054,0
9.402605,0.4899999,2.655585,0,257.0577,0
9.096229,0.4899999,2.633443,0,256.0614,0
8.790006,0.4899999,2.609522,0,255.0651,0
8.48396,0.4899999,2.583686,0,254.0687,0
8.283118,0.5780008,2.567166,0,253.1541,0
7.998502,0.5956009,2.539071,0,252.0014,0
7.697307,0.5991209,2.507537,0,250.9373,0
7.393054,0.599825,2.47312,0,249.8792,0
7.083619,0.595901,2.435459,0,248.8263,0
6.777796,0.5910594,2.395538,0,247.8228,0
6.476344,0.5862261,2.353448,0,246.819,0
6.183927,0.5856728,2.309986,0,245.8106,0
5.898468,0.5896313,2.265223,0,244.8853,0
5.60518,0.5901445,2.215166,0,243.9158,0
5.307157,0.5861965,2.161575,0,242.9693,0
5.017067,0.5857489,2.108392,0,242.1681,0
4.724411,0.5816325,2.047613,0,241.0554,0
4.420017,0.5626536,1.983177,0,240.0059,0
4.11657,0.5404641,1.915346,0,238.9564,0
3.81415,0.5151854,1.844059,0,237.9069,0
3.531308,0.5031288,1.773425,0,236.9194,0
3.253975,0.5006258,1.700413,0,235.9294,0
2.973433,0.5001251,1.622789,0,235.9337,0
2.687943,0.500025,1.53986,0,235.937,0
0,0.6,0,0,0,0
0,0.596076,0,0,0,0
0,0.588228,0,0,0,0
0,0.5764561,0,0,0,0
0,0.5607601,0,0,0,0
0,0.5411401,0,0,0,0
0,0.5175961,0,0,0,0
0,0.5035192,0,0,0,0
0,0.5007039,0,0,0,0
0,0.5001408,0,0,0,0
0,0.5000281,0,0,0,0
0,0.5000056,0,0,0,0
0,0.5000011,0,0,0,0
0,0.5000002,0,0,0,0
0,0.5000001,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
-0.0001172498,0.5,0.007291195,0,1.003891,0
-2.737324E-05,0.5,0.02187381,0,2.007783,0
0.0002768823,0.5,0.04374479,0,3.011684,0
0.0009557682,0.5,0.07289875,0,4.015586,0
0.002168929,0.5,0.1093272,0,5.019486,0
0.004075605,0.4999999,0.1530187,0,6.023399,0
0.006834658,0.4999999,0.2039584,0,7.027326,0
0.01060456,0.4999998,0.2621285,0,8.031251,0
0.01554336,0.4999999,0.3275078,0,9.035151,0
0.0218087,0.5,0.4000726,0,10.03904,0
0.02955769,0.4999999,0.4797958,0,11.04294,0
0.03894686,0.4999999,0.5666469,0,12.04683,0
0.05013213,0.5,0.6605926,0,13.0507,0
0.06326874,0.5,0.7615968,0,14.05457,0
0.07851117,0.4999999,0.86962,0,15.05843,0
0.09601311,0.5,0.9846195,0,16.06227,0
0.1159274,0.4999999,1.10655,0,17.0661,0
0.138406,0.4999999,1.235363,0,18.06993,0
0.1636,0.5,1.371008,0,19.07373,0
0.1916593,0.4999999,1.513429,0,20.07752,0
0.2227328,0.5,1.662569,0,21.08129,0
0.2569684,0.4999999,1.818369,0,22.08504,0
0.2945126,0.5,1.980764,0,23.08877,0
0.3308458,0.4999999,2.138607,0,24.08511,0
0.3663012,0.4999999,2.291819,0,25.08874,0
0.4007449,0.5,2.440432,0,26.09227,0
0.4341755,0.5,2.584446,0,27.09573,0
0.4665909,0.4999999,2.723863,0,28.0991,0
0.4979888,0.5,2.858681,0,29.10238,0
0.5283665,0.4999999,2.988902,0,30.10557,0
0.5577213,0.4999999,3.114527,0,31.10865,0
0.5860504,0.4999999,3.235555,0,32.11162,0
0.6133505,0.4999999,3.351988,0,33.11446,0
0.6394745,0.4999999,3.463861,0,34.1192,0
0.6645182,0.4999999,3.57115,0,35.12429,0
0.6884815,0.5,3.673856,0,36.12981,0
0.7113644,0.4999999,3.771979,0,37.13578,0
0.7331667,0.5,3.865518,0,38.14234,0
0.7538875,0.4999999,3.954475,0,39.14953,0
0.773526,0.4999999,4.038849,0,40.1575,0
0.7920812,0.4999999,4.118641,0,41.16633,0
0.8096601,0.5,4.193825,0,42.16477,0
0.8261881,0.5,4.264419,0,43.16343,0
0.8416615,0.5,4.330423,0,44.16224,0
0.8560762,0.5,4.39184,0,45.16121,0
0.8694279,0.4999999,4.448669,0,46.16036,0
0.8817125,0.5,4.500912,0,47.15967,0
0.9011546,0.4999999,4.557001,0,48.15816,0
0.9275445,0.4999999,4.616917,0,49.15608,0
0.960746,0.4999999,4.680634,0,50.15361,0
1.000674,0.4999999,4.748116,0,51.15086,0
1.047283,0.4999999,4.819315,0,52.1479,0
1.100552,0.5,4.89417,0,53.14481,0
1.16048,0.5,4.97261,0,54.14161,0
1.227083,0.5,5.054558,0,55.13834,0
1.300385,0.4999999,5.139925,0,56.13503,0
1.380419,0.5,5.228618,0,57.13166,0
1.467223,0.5,5.320535,0,58.12827,0
1.56084,0.5,5.415571,0,59.12487,0
1.661314,0.5,5.513615,0,60.12146,0
1.768693,0.4999999,5.614551,0,61.11803,0
1.883025,0.4999999,5.718262,0,62.1146,0
2.004357,0.5,5.824624,0,63.11117,0
2.132739,0.5,5.933511,0,64.10775,0
2.268218,0.4999999,6.044795,0,65.10435,0
2.410841,0.4999999,6.158344,0,65.10095,0
2.560654,0.4999999,6.274023,0,65.09749,0
2.717618,0.5,6.391883,0,65.09394,0
2.881699,0.5,6.511971,0,65.09036,0
3.052856,0.5,6.63434,0,65.09364,0
3.231056,0.5,6.759037,0,65.09656,0
3.416273,0.5,6.886101,0,64.09919,0
3.60848,0.5,7.015568,0,63.10162,0
3.807568,0.5000007,7.147657,0,62.1039,0
4.004604,0.5079461,7.277431,0,61.09258,0
4.198489,0.5248262,7.403536,0,60.1086,0
4.385967,0.5479522,7.533595,0,59.68329,0
4.575675,0.564872,7.665714,0,59.0663,0
4.760848,0.5801516,7.798524,0,58.35328,0
4.939833,0.5946656,7.93209,0,57.63945,0
5.112738,0.6086376,8.065683,0,56.8591,0
5.28586,0.6185333,8.199343,0,56.07213,0
5.458982,0.6245049,8.333002,0,55.28495,0
5.632103,0.6265525,8.466661,0,54.49756,0
5.805225,0.6246761,8.600321,0,53.70995,0
5.978347,0.6188757,8.73398,0,52.92214,0
6.149866,0.6107114,8.866447,0,51.99486,0
6.30877,0.6106404,8.989521,0,50.98981,0
6.463693,0.6104071,9.109692,0,49.98797,0
6.614583,0.6101272,9.226788,0,48.98341,0
6.763341,0.6079924,9.342308,0,47.98105,0
6.908592,0.60548,9.455103,0,46.97733,0
7.048128,0.6048193,9.563462,0,45.97159,0
7.183336,0.6045722,9.668537,0,44.96729,0
7.314546,0.6044167,9.770558,0,43.96347,0
7.44183,0.6042816,9.869578,0,42.95997,0
7.56686,0.6025227,9.966903,0,41.95805,0
7.688426,0.6005053,10.06152,0,40.95409,0
7.804755,0.6001019,10.15204,0,39.9445,0
7.917054,0.6000211,10.23944,0,38.92953,0
8.02555,0.600005,10.32394,0,37.90029,0
8.130218,0.6000018,10.40566,0,36.84737,0
8.230919,0.6000011,10.48481,0,35.76684,0
8.327439,0.600001,10.56166,0,34.66341,0
8.419545,0.6000009,10.63649,0,33.54827,0
8.50689,0.6000009,10.70971,0,32.44515,0
8.589595,0.600001,10.78114,0,31.34304,0
8.667624,0.6000009,10.85078,0,30.25098,0
8.745653,0.5960768,10.92042,0,29.15917,0
8.823683,0.5882288,10.99006,0,28.06745,0
8.901712,0.5764568,11.0597,0,26.97583,0
8.979742,0.5607607,11.12934,0,25.88429,0
9.057772,0.5411407,11.19898,0,24.79285,0
9.141023,0.5175967,11.27942,0,23.7015,0
9.229288,0.4901286,11.37076,0,22.61024,0
9.297388,0.4900257,11.44506,0,21.64651,0
9.366809,0.490005,11.52695,0,20.65109,0
9.437728,0.490001,11.61627,0,19.65532,0
9.510071,0.4900001,11.71305,0,18.65942,0
9.583745,0.4899999,11.81726,0,17.66343,0
9.65471,0.49,11.91763,0,16.66762,0
9.722964,0.49,12.01415,0,15.67201,0
9.788507,0.4899999,12.10682,0,14.67665,0
9.85134,0.4899999,12.19563,0,13.68164,0
9.911462,0.4899999,12.2806,0,12.68699,0
9.968872,0.4899999,12.36172,0,11.6928,0
10.02357,0.4899999,12.43899,0,10.69912,0
10.07556,0.4899998,12.5124,0,9.706108,0
10.12484,0.4899999,12.58197,0,8.713752,0
10.17141,0.4899999,12.64768,0,7.722203,0
10.21527,0.49,12.70955,0,6.731573,0
10.25642,0.4899999,12.76756,0,5.741974,0
10.29487,0.4899999,12.82171,0,4.753526,0
10.33061,0.4899999,12.87201,0,3.766349,0
10.36365,0.49,12.91846,0,2.78056,0
10.39398,0.4899999,12.96105,0,1.796276,0
10.42162,0.49,12.99978,0,0.8136022,0
10.44655,0.4899999,13.03466,0,359.8326,0
10.46878,0.4899999,13.06568,0,358.8534,0
10.48831,0.4899999,13.09284,0,357.8761,0
10.50513,0.4899999,13.11615,0,356.9006,0
10.51925,0.4899999,13.13561,0,355.9271,0
10.53089,0.4899999,13.16272,0,354.9367,0
10.54045,0.4899999,13.19726,0,353.9417,0
10.54812,0.4899999,13.23912,0,352.9457,0
10.554,0.49,13.28823,0,351.9494,0
10.55809,0.4899999,13.34456,0,350.9531,0
10.56036,0.4899999,13.40807,0,349.9567,0
10.56074,0.4899999,13.47872,0,348.9604,0
10.55916,0.4899999,13.55648,0,347.964,0
10.5555,0.4899999,13.64132,0,346.9677,0
10.54968,0.4899999,13.7332,0,345.9713,0
10.54156,0.4899999,13.83208,0,344.975,0
10.53102,0.4899999,13.93792,0,343.9786,0
10.51794,0.49,14.05067,0,342.9823,0
10.50219,0.4899999,14.1703,0,341.9859,0
10.48363,0.49,14.29675,0,340.9896,0
10.46214,0.4899999,14.42996,0,339.9933,0
10.43758,0.49,14.56989,0,338.9969,0
10.40981,0.4899999,14.71647,0,338.0005,0
10.37869,0.4899999,14.86964,0,337.0042,0
10.3441,0.4899999,15.02935,0,336.0078,0
10.3059,0.49,15.19552,0,335.0115,0
10.26396,0.4899999,15.36808,0,334.0151,0
10.21813,0.4899999,15.54696,0,333.0188,0
10.16828,0.49,15.73209,0,332.0224,0
10.11429,0.49,15.92338,0,331.0261,0
10.05602,0.49,16.12077,0,330.0298,0
9.993345,0.49,16.32415,0,329.0335,0
9.926127,0.4899999,16.53346,0,328.0372,0
9.854243,0.4899999,16.7486,0,327.0409,0
9.777566,0.4899999,16.96947,0,326.0446,0
9.695971,0.4899999,17.19599,0,325.0484,0
9.609334,0.4899999,17.42806,0,324.0522,0
9.517534,0.4899998,17.66557,0,323.056,0
9.42045,0.49,17.90844,0,322.0598,0
9.317965,0.49,18.15655,0,321.0637,0
9.217286,0.4899999,18.40031,0,320.0677,0
9.118414,0.4899999,18.63972,0,319.0719,0
9.021348,0.4899999,18.87478,0,318.0763,0
8.926087,0.49,19.1055,0,317.0809,0
8.832632,0.49,19.33187,0,316.0858,0
8.740982,0.4899999,19.55388,0,315.0912,0
8.651137,0.49,19.77155,0,314.0969,0
8.601573,0.5780007,19.88651,0,313.1493,0
8.539657,0.5956009,20.08246,0,310.222,0
8.465072,0.5991209,20.28649,0,308.0475,0
8.391401,0.599825,20.4894,0,305.8174,0
8.319628,0.5999658,20.6887,0,303.3974,0
8.249255,0.5999939,20.88364,0,300.8319,0
8.180472,0.5999996,21.07419,0,298.201,0
8.113286,0.6000006,21.2603,0,295.5968,0
8.047699,0.6000009,21.44199,0,293.1221,0
7.98371,0.600001,21.61926,0,290.8194,0
7.92132,0.600001,21.79209,0,288.7001,0
7.860529,0.600001,21.96049,0,286.7752,0
7.801337,0.600001,22.12446,0,285.0551,0
7.743744,0.6000009,22.28401,0,283.5503,0
7.687749,0.6000009,22.43912,0,282.2717,0
7.633354,0.600001,22.58981,0,281.2303,0
7.569096,0.6000009,22.73871,0,280.229,0
7.495183,0.6000009,22.88575,0,279.2281,0
7.411806,0.6000008,23.03083,0,278.2273,0
7.319141,0.600001,23.17388,0,277.2267,0
7.215501,0.597261,23.31761,0,276.183,0
7.115506,0.5955827,23.45695,0,274.982,0
7.018414,0.5941636,23.59265,0,273.7132,0
6.924895,0.5941323,23.72355,0,272.3622,0
6.834422,0.5953376,23.84925,0,271.2002,0
6.747019,0.5967768,23.9711,0,270.1534,0
6.659934,0.5947296,24.09274,0,269.1521,0
6.576622,0.594558,24.20905,0,268.1869,0
6.496136,0.5946999,24.32151,0,267.2528,0
6.41824,0.5948753,24.43036,0,266.3315,0
6.3449,0.5971002,24.53374,0,265.4502,0
6.272722,0.5975451,24.63487,0,264.516,0
6.191292,0.597393,24.73236,0,263.6016,0
6.10129,0.5971494,24.82589,0,262.7244,0
6.003058,0.5969008,24.91557,0,261.8932,0
5.896829,0.5966596,25.00158,0,261.1111,0
5.782635,0.5964232,25.0839,0,260.394,0
5.660584,0.5961869,25.16261,0,259.7419,0
5.542418,0.5962645,25.23835,0,259.1935,0
5.428197,0.5964307,25.31173,0,258.7261,0
5.316188,0.5951904,25.38351,0,258.3046,0
5.207425,0.5935158,25.45346,0,257.9697,0
5.1037,0.5931335,25.52074,0,257.7549,0
4.99983,0.5891069,25.58781,0,257.5543,0
4.897669,0.5820259,25.65611,0,257.1998,0
4.800293,0.5747089,25.72488,0,256.7773,0
4.708362,0.5677418,25.79388,0,256.2889,0
4.621906,0.5612227,25.86279,0,255.7449,0
4.540887,0.555164,25.93138,0,255.1534,0
4.46523,0.5495487,25.99942,0,254.524,0
4.394888,0.5443657,26.06673,0,253.8648,0
4.32995,0.5396022,26.13328,0,253.1698,0
4.270478,0.5352767,26.19896,0,252.4413,0
4.216409,0.5313864,26.26352,0,251.6996,0
4.167736,0.5279225,26.32677,0,250.9588,0
4.124563,0.5248858,26.38864,0,250.2154,0
4.086933,0.5222734,26.44893,0,249.4781,0
4.05488,0.5200821,26.50743,0,248.7586,0
4.028463,0.518312,26.56392,0,248.0654,0
3.993774,0.517394,26.61148,0,247.0695,0
3.951163,0.5161624,26.6517,0,246.0513,0
3.899844,0.5134068,26.68568,0,245.0374,0
3.851625,0.5099194,26.71755,0,244.0201,0
3.807249,0.5064679,26.74681,0,242.9969,0
3.766904,0.5032483,26.77332,0,241.968,0
3.73063,0.5003095,26.79705,0,240.9308,0
3.700944,0.5000625,26.81634,0,239.881,0
3.675358,0.5000131,26.83287,0,238.8384,0
3.653725,0.5000031,26.84675,0,237.8012,0
3.636022,0.500001,26.85802,0,236.7675,0
3.622254,0.5000004,26.8667,0,235.7361,0
3.612431,0.5000003,26.87281,0,234.7066,0
3.606569,0.5000002,26.87637,0,233.6787,0
3.604694,0.5000002,26.87742,0,232.6556,0
3.604487,0.5000002,26.8775,0,232.6495,0
3.604478,0.5000002,26.8775,0,232.6493,0
3.604478,0.5000002,26.8775,0,232.6493,0
3.604478,0.5000002,26.8775,0,232.6493,0
3.604478,0.5000002,26.8775,0,232.6493,0
3.59861,0.5000002,26.87317,0,231.6454,0
3.586931,0.5000002,26.86444,0,230.6416,0
3.569547,0.5000001,26.85116,0,229.6377,0
3.546564,0.5000001,26.83321,0,228.6339,0
3.518085,0.5,26.81047,0,227.63,0
3.484218,0.5,26.78281,0,226.6262,0
3.445072,0.5,26.75012,0,225.6224,0
3.400758,0.5,26.71227,0,224.6186,0
3.351387,0.4999999,26.66916,0,223.6224,0
3.297073,0.5,26.62066,0,222.6262,0
3.237934,0.5,26.56668,0,221.6299,0
3.174086,0.5,26.50711,0,220.6337,0
3.105649,0.4999999,26.44185,0,219.6374,0
3.032746,0.5,26.37079,0,218.6411,0
2.955501,0.5,26.29383,0,217.6449,0
2.874038,0.5,26.21088,0,217.6486,0
2.788485,0.5,26.12185,0,217.6523,0
2.698806,0.5,26.02676,0,217.656,0
2.604974,0.5,25.92565,0,217.6598,0
2.506962,0.4999999,25.81853,0,217.6636,0
2.404749,0.4999999,25.70544,0,217.6673,0
2.298314,0.5,25.58638,0,217.6711,0
2.18764,0.5,25.46137,0,217.6749,0
2.072709,0.5,25.33042,0,217.6787,0
1.953508,0.4999999,25.19355,0,217.6825,0
1.830024,0.4999999,25.05078,0,217.6864,0
1.702244,0.4999999,24.9021,0,217.6902,0
1.570158,0.4999999,24.74752,0,217.694,0
1.433755,0.4999999,24.58707,0,217.6978,0
1.293027,0.5,24.42074,0,217.7017,0
1.147964,0.4999999,24.24854,0,217.7055,0
0.9985595,0.4999999,24.07048,0,217.7093,0
0.8448055,0.4999999,23.88656,0,217.7132,0
0.6866955,0.5,23.69679,0,217.717,0
0.5242456,0.4999999,23.50116,0,216.7203,0
0.3574317,0.4999999,23.29968,0,215.7238,0
0.1864124,0.4999999,23.09224,0,214.7274,0
0.01134647,0.4999999,22.87872,0,213.731,0
-0.1676069,0.4999999,22.65901,0,212.7348,0
-0.3502879,0.4999999,22.433,0,211.7385,0
-0.5365362,0.5,22.20058,0,210.7423,0
-0.7261909,0.4999999,21.96167,0,209.746,0
-0.9159587,0.4999999,21.72011,0,208.7423,0
-1.10437,0.4999999,21.47751,0,207.7387,0
-1.291308,0.4999999,21.2338,0,206.735,0
-1.476656,0.5,20.98891,0,205.7314,0
-1.660303,0.4999999,20.74277,0,204.735,0
-1.84214,0.4999999,20.49532,0,203.7387,0
-2.022064,0.5,20.2465,0,202.7424,0
-2.19997,0.5,19.99626,0,201.746,0
-2.375757,0.5,19.74456,0,200.7497,0
-2.549329,0.5,19.49135,0,199.7535,0
-2.720588,0.5,19.2366,0,198.7572,0
-2.88944,0.5,18.98028,0,197.761,0
-3.055794,0.5,18.72235,0,196.7648,0
-3.219558,0.4999999,18.4628,0,195.7687,0
-3.380645,0.4999999,18.20161,0,194.7726,0
-3.538968,0.4999999,17.93876,0,193.7766,0
-3.694443,0.4999999,17.67424,0,192.7806,0
-3.846985,0.4999999,17.40804,0,191.7847,0
-3.996372,0.5,17.14008,0,190.7817,0
-4.142615,0.5000008,16.87042,0,189.7787,0
-4.282476,0.5051469,16.60453,0,188.7718,0
-4.415717,0.5175927,16.34321,0,187.7605,0
-4.548719,0.5293874,16.07603,0,186.7522,0
-4.678716,0.5427263,15.80757,0,185.7531,0
-4.808065,0.5525568,15.52926,0,184.7559,0
-4.933677,0.5614661,15.24914,0,183.7563,0
-5.055227,0.5699187,14.96783,0,182.7568,0
-5.172833,0.5780061,14.68495,0,181.7569,0
-5.286462,0.5857048,14.40039,0,180.7568,0
-5.396051,0.5930923,14.11429,0,179.7561,0
-5.501328,0.6006471,13.8272,0,178.7588,0
-5.604515,0.6041407,13.53362,0,177.7592,0
-5.703236,0.604784,13.24001,0,176.7608,0
-5.797598,0.6034823,12.94598,0,175.7626,0
-5.887311,0.6018998,12.65252,0,174.7659,0
-5.972387,0.6015166,12.35956,0,173.7698,0
-6.053575,0.6013868,12.06436,0,172.7724,0
-6.129353,0.6043317,11.77145,0,171.7751,0
-6.202774,0.6038079,11.4697,0,170.7753,0
-6.270706,0.6034828,11.17118,0,169.7753,0
-6.334484,0.6024023,10.87056,0,168.7758,0
-6.393403,0.6020542,10.57077,0,167.7759,0
-6.447425,0.6032928,10.27121,0,166.7755,0
-6.497631,0.6026703,9.966733,0,165.7752,0
-6.542726,0.60234,9.664067,0,164.7736,0
-6.583141,0.6020874,9.360494,0,163.7715,0
-6.618833,0.6018492,9.056255,0,162.7694,0
-6.649634,0.6020178,8.751984,0,161.7673,0
-6.675911,0.6011101,8.445469,0,160.7658,0
-6.697312,0.6005097,8.140212,0,159.7634,0
-6.714016,0.6005613,7.835101,0,158.7666,0
-6.72599,0.6004426,7.528813,0,157.7692,0
-6.733116,0.6003938,7.222664,0,156.7711,0
-6.735423,0.6001426,6.916127,0,155.7697,0
-6.732776,0.5999621,6.6099,0,154.7717,0
-6.725461,0.5999932,6.303926,0,153.7702,0
-6.713246,0.5999994,5.997873,0,152.7678,0
-6.696099,0.5990835,5.690938,0,151.7666,0
-6.674093,0.5992364,5.386682,0,150.7677,0
-6.647214,0.5991367,5.082129,0,149.7687,0
-6.615486,0.5989881,4.77814,0,148.7698,0
-6.57881,0.5983396,4.474249,0,147.7708,0
-6.537324,0.598022,4.172103,0,146.7733,0
-6.491183,0.5983862,3.871704,0,145.7753,0
-6.440142,0.5983273,3.571086,0,144.7771,0
-6.384305,0.5981884,3.27138,0,143.7791,0
-6.323458,0.5972192,2.971775,0,142.7812,0
-6.258072,0.5968491,2.674969,0,141.7842,0
-6.187983,0.5965888,2.379598,0,140.7871,0
-6.112902,0.5953387,2.084441,0,139.7898,0
-6.033574,0.5948688,1.792762,0,138.7934,0
-5.949703,0.5945341,1.502815,0,137.7972,0
-5.861862,0.5954214,1.215904,0,136.7957,0
-5.768524,0.5941299,0.9268321,0,135.7955,0
0,0.6,0,0,0,0
0,0.596076,0,0,0,0
0,0.588228,0,0,0,0
0,0.5764561,0,0,0,0
0,0.5607601,0,0,0,0
0,0.5411401,0,0,0,0
0,0.5175961,0,0,0,0
0,0.5035192,0,0,0,0
0,0.5007039,0,0,0,0
0,0.5001408,0,0,0,0
0,0.5000281,0,0,0,0
0,0.5000056,0,0,0,0
0,0.5000011,0,0,0,0
0,0.5000002,0,0,0,0
0,0.5000001,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
0,0.5,0,0,0,0
-0.0001172498,0.5,0.007291195,0,0.003891138,0
-2.973201E-05,0.5,0.02187383,0,0.007778689,0
9.723989E-05,0.5,0.04374746,0,0.01166418,0
2.479261E-05,0.5,0.0729125,0,359.0078,0
-8.890054E-05,0.5,0.1093686,0,358.0039,0
-0.000430746,0.5,0.1531136,0,357,0
-0.001177792,0.4999999,0.2041417,0,355.9961,0
-0.002501475,0.5,0.2624439,0,354.9922,0
-0.004569615,0.5,0.328008,0,353.9883,0
-0.007547549,0.5,0.4008185,0,352.9843,0
-0.01159874,0.5,0.4808567,0,351.9805,0
-0.01688518,0.4999999,0.5681008,0,350.9766,0
-0.02356761,0.5,0.6625258,0,349.9727,0
-0.03180563,0.4999999,0.7641038,0,348.9688,0
-0.04175786,0.4999999,0.8728034,0,347.965,0
-0.05358189,0.5,0.9885905,0,346.9611,0
-0.06743436,0.5,1.111428,0,345.9573,0
-0.08347102,0.4999999,1.241275,0,344.9534,0
-0.1018465,0.4999999,1.378088,0,343.9496,0
-0.1227144,0.4999999,1.521822,0,342.9458,0
-0.1462276,0.5,1.672425,0,341.942,0
-0.1725375,0.4999999,1.829847,0,340.9383,0
-0.2015862,0.4999999,1.994069,0,339.942,0
-0.2336621,0.4999999,2.16501,0,338.9456,0
-0.268914,0.4999999,2.342609,0,337.9493,0
-0.3074899,0.4999999,2.526804,0,336.953,0
-0.349735,0.4999999,2.717484,0,335.9566,0
-0.3956606,0.4999999,2.914608,0,334.9602,0
-0.4452145,0.4999999,3.118151,0,333.9639,0
-0.4986662,0.4999999,3.328009,0,332.9676,0
-0.5561565,0.4999999,3.544103,0,331.9713,0
-0.6178246,0.4999999,3.766355,0,330.975,0
-0.6838077,0.5,3.994681,0,329.9787,0
-0.7542418,0.4999999,4.228997,0,328.9824,0
-0.8292606,0.5,4.469213,0,327.9861,0
-0.9089966,0.4999999,4.715239,0,326.9899,0
-0.9935856,0.4999999,4.96698,0,325.9862,0
-1.083149,0.4999999,5.224343,0,324.9901,0
-1.177816,0.4999999,5.487228,0,323.994,0
-1.277712,0.4999998,5.755535,0,322.9979,0
-1.38296,0.4999999,6.029159,0,322.0019,0
-1.493681,0.4999999,6.307996,0,321.0059,0
-1.609987,0.5,6.591923,0,320.0099,0
-1.729413,0.5,6.874528,0,319.014,0
-1.852008,0.4999999,7.15575,0,318.0182,0
-1.977821,0.4999999,7.435524,0,317.0224,0
-2.106896,0.4999999,7.713787,0,316.0267,0
-2.239271,0.5,7.990471,0,315.0224,0
-2.374984,0.5,8.265512,0,314.018,0
-2.51407,0.4999999,8.538839,0,313.0135,0
-2.656559,0.4999999,8.810387,0,312.009,0
-2.802477,0.4999999,9.080085,0,311.0136,0
-2.951847,0.5,9.347866,0,310.0183,0
-3.104815,0.4999999,9.613588,0,309.021,0
-3.261312,0.5,9.877229,0,308.0237,0
-3.421225,0.5,10.13879,0,307.0287,0
-3.584763,0.4999999,10.39809,0,306.0313,0
-3.751852,0.5000003,10.65509,0,305.0338,0
-3.920873,0.502326,10.90732,0,304.0381,0
-4.088839,0.5135106,11.15045,0,303.0464,0
-4.254405,0.5307992,11.3853,0,302.0595,0
-4.409935,0.550432,11.6279,0,299.9214,0
-4.57822,0.5649611,11.87697,0,297.7985,0
-4.749743,0.5783663,12.12883,0,295.5124,0
-4.921675,0.591324,12.38065,0,292.9954,0
-5.093925,0.6039483,12.63183,0,290.2019,0
-5.274634,0.6124484,12.88337,0,287.4103,0
-5.460989,0.6167545,13.13072,0,284.6205,0
-5.653055,0.6170016,13.37353,0,281.8324,0
-5.85087,0.613317,13.61148,0,279.0462,0
-6.054452,0.605821,13.84426,0,276.2617,0
-6.246564,0.6070017,14.06615,0,273.4004,0
-6.445225,0.6073796,14.28854,0,270.5507,0
-6.64917,0.6075523,14.51106,0,267.706,0
-6.862405,0.6046745,14.73187,0,264.8617,0
-7.071482,0.6100739,14.93624,0,262.2416,0
-7.292483,0.6115396,15.13921,0,259.6314,0
-7.525276,0.609081,15.34018,0,257.0229,0
-7.764092,0.6027588,15.53372,0,254.4159,0
-8.001274,0.6005526,15.71371,0,252.58,0
-8.244411,0.6001113,15.88634,0,251.4184,0
-8.494432,0.600023,16.05293,0,250.4581,0
-8.750651,0.6000054,16.21413,0,249.5475,0
-9.015906,0.596064,16.36987,0,248.6348,0
